player1_id,player2_id,total_matches,p1_wins,p2_wins,p1_win_pct,p2_win_pct
102615,103181,1,1,1,1.0,1.0
102615,103193,1,1,1,1.0,1.0
102615,103206,1,1,1,1.0,1.0
102615,103252,1,1,1,1.0,1.0
102615,103285,1,1,1,1.0,1.0
102615,103319,1,1,1,1.0,1.0
102615,103369,1,1,1,1.0,1.0
102615,103387,1,1,1,1.0,1.0
102615,103401,1,1,1,1.0,1.0
102615,103420,1,1,1,1.0,1.0
102615,103454,1,1,1,1.0,1.0
102615,103507,1,1,1,1.0,1.0
102615,103600,1,1,1,1.0,1.0
102615,103602,1,1,1,1.0,1.0
102615,103714,1,1,1,1.0,1.0
102615,103758,1,1,1,1.0,1.0
102615,103789,1,1,1,1.0,1.0
102615,103843,1,1,1,1.0,1.0
102615,103852,1,1,1,1.0,1.0
102615,103900,1,1,1,1.0,1.0
102615,104022,2,2,2,1.0,1.0
102615,104068,1,1,1,1.0,1.0
102615,104076,1,1,1,1.0,1.0
102615,104198,1,1,1,1.0,1.0
102615,104252,2,2,2,1.0,1.0
102615,104268,1,1,1,1.0,1.0
102615,104755,1,1,1,1.0,1.0
102615,104792,1,1,1,1.0,1.0
102615,104925,1,1,1,1.0,1.0
102617,102999,1,1,1,1.0,1.0
102617,103201,1,1,1,1.0,1.0
102617,108900,1,1,1,1.0,1.0
102623,103077,1,1,1,1.0,1.0
102623,103505,1,1,1,1.0,1.0
102629,103356,1,1,1,1.0,1.0
102630,102730,1,1,1,1.0,1.0
102630,102881,1,1,1,1.0,1.0
102630,103103,1,1,1,1.0,1.0
102630,103229,1,1,1,1.0,1.0
102630,103444,1,1,1,1.0,1.0
102630,103451,1,1,1,1.0,1.0
102630,103586,1,1,1,1.0,1.0
102630,103813,1,1,1,1.0,1.0
102630,103851,1,1,1,1.0,1.0
102630,103860,1,1,1,1.0,1.0
102630,103899,1,1,1,1.0,1.0
102630,103978,1,1,1,1.0,1.0
102630,103997,1,1,1,1.0,1.0
102630,104112,1,1,1,1.0,1.0
102630,104247,1,1,1,1.0,1.0
102630,104349,1,1,1,1.0,1.0
102630,104402,1,1,1,1.0,1.0
102630,104523,1,1,1,1.0,1.0
102630,104582,1,1,1,1.0,1.0
102630,104813,1,1,1,1.0,1.0
102630,108685,1,1,1,1.0,1.0
102642,102694,2,1,1,0.5,0.5
102642,102720,1,1,1,1.0,1.0
102642,102722,1,1,1,1.0,1.0
102642,102730,2,2,2,1.0,1.0
102642,102765,1,1,1,1.0,1.0
102642,102783,2,1,1,0.5,0.5
102642,102796,2,2,2,1.0,1.0
102642,102834,1,1,1,1.0,1.0
102642,102845,1,1,1,1.0,1.0
102642,102854,1,1,1,1.0,1.0
102642,102880,2,2,2,1.0,1.0
102642,102882,3,2,2,0.6666666666666666,0.6666666666666666
102642,102905,2,2,2,1.0,1.0
102642,102911,1,1,1,1.0,1.0
102642,102925,2,2,2,1.0,1.0
102642,102998,1,1,1,1.0,1.0
102642,103017,2,2,2,1.0,1.0
102642,103018,4,2,2,0.5,0.5
102642,103103,5,2,3,0.4,0.6
102642,103110,1,1,1,1.0,1.0
102642,103151,2,2,2,1.0,1.0
102642,103153,2,2,2,1.0,1.0
102642,103163,3,3,3,1.0,1.0
102642,103171,2,1,1,0.5,0.5
102642,103176,2,2,2,1.0,1.0
102642,103181,1,1,1,1.0,1.0
102642,103184,1,1,1,1.0,1.0
102642,103193,2,1,1,0.5,0.5
102642,103206,1,1,1,1.0,1.0
102642,103240,1,1,1,1.0,1.0
102642,103252,1,1,1,1.0,1.0
102642,103285,2,2,2,1.0,1.0
102642,103292,1,1,1,1.0,1.0
102642,103294,1,1,1,1.0,1.0
102642,103325,1,1,1,1.0,1.0
102642,103344,3,2,2,0.6666666666666666,0.6666666666666666
102642,103385,1,1,1,1.0,1.0
102642,103387,4,3,1,0.75,0.25
102642,103401,1,1,1,1.0,1.0
102642,103408,1,1,1,1.0,1.0
102642,103424,1,1,1,1.0,1.0
102642,103428,2,2,2,1.0,1.0
102642,103451,1,1,1,1.0,1.0
102642,103470,2,1,1,0.5,0.5
102642,103498,3,3,3,1.0,1.0
102642,103507,1,1,1,1.0,1.0
102642,103523,1,1,1,1.0,1.0
102642,103566,1,1,1,1.0,1.0
102642,103594,1,1,1,1.0,1.0
102642,103598,2,1,1,0.5,0.5
102642,103602,1,1,1,1.0,1.0
102642,103609,1,1,1,1.0,1.0
102642,103632,1,1,1,1.0,1.0
102642,103694,1,1,1,1.0,1.0
102642,103720,3,3,3,1.0,1.0
102642,103758,1,1,1,1.0,1.0
102642,103781,2,2,2,1.0,1.0
102642,103812,1,1,1,1.0,1.0
102642,103813,1,1,1,1.0,1.0
102642,103819,2,2,2,1.0,1.0
102642,103835,1,1,1,1.0,1.0
102642,103852,1,1,1,1.0,1.0
102642,103857,1,1,1,1.0,1.0
102642,103888,4,3,1,0.75,0.25
102642,103900,1,1,1,1.0,1.0
102642,103909,2,1,1,0.5,0.5
102642,103970,1,1,1,1.0,1.0
102642,103971,1,1,1,1.0,1.0
102642,103990,1,1,1,1.0,1.0
102642,104022,3,1,2,0.3333333333333333,0.6666666666666666
102642,104026,2,2,2,1.0,1.0
102642,104053,3,3,3,1.0,1.0
102642,104068,5,2,3,0.4,0.6
102642,104095,1,1,1,1.0,1.0
102642,104098,1,1,1,1.0,1.0
102642,104117,1,1,1,1.0,1.0
102642,104180,1,1,1,1.0,1.0
102642,104198,1,1,1,1.0,1.0
102642,104268,1,1,1,1.0,1.0
102642,104339,2,2,2,1.0,1.0
102642,104386,1,1,1,1.0,1.0
102642,104417,1,1,1,1.0,1.0
102642,104527,1,1,1,1.0,1.0
102642,104548,1,1,1,1.0,1.0
102642,104571,1,1,1,1.0,1.0
102644,102652,1,1,1,1.0,1.0
102644,102701,1,1,1,1.0,1.0
102644,102703,2,1,1,0.5,0.5
102644,102720,1,1,1,1.0,1.0
102644,102722,1,1,1,1.0,1.0
102644,102756,1,1,1,1.0,1.0
102644,102768,1,1,1,1.0,1.0
102644,102780,1,1,1,1.0,1.0
102644,102783,1,1,1,1.0,1.0
102644,102796,2,2,2,1.0,1.0
102644,102836,1,1,1,1.0,1.0
102644,102839,3,2,1,0.6666666666666666,0.3333333333333333
102644,102845,1,1,1,1.0,1.0
102644,102854,2,2,2,1.0,1.0
102644,102856,3,3,3,1.0,1.0
102644,102860,3,1,2,0.3333333333333333,0.6666666666666666
102644,102869,3,1,2,0.3333333333333333,0.6666666666666666
102644,102880,1,1,1,1.0,1.0
102644,102887,1,1,1,1.0,1.0
102644,102905,1,1,1,1.0,1.0
102644,102950,4,3,3,0.75,0.75
102644,102987,1,1,1,1.0,1.0
102644,103017,1,1,1,1.0,1.0
102644,103018,3,2,1,0.6666666666666666,0.3333333333333333
102644,103035,1,1,1,1.0,1.0
102644,103084,2,2,2,1.0,1.0
102644,103096,3,2,1,0.6666666666666666,0.3333333333333333
102644,103103,2,1,1,0.5,0.5
102644,103105,1,1,1,1.0,1.0
102644,103109,1,1,1,1.0,1.0
102644,103133,1,1,1,1.0,1.0
102644,103151,1,1,1,1.0,1.0
102644,103163,1,1,1,1.0,1.0
102644,103166,2,2,2,1.0,1.0
102644,103169,1,1,1,1.0,1.0
102644,103176,3,1,2,0.3333333333333333,0.6666666666666666
102644,103181,2,1,1,0.5,0.5
102644,103206,2,2,2,1.0,1.0
102644,103252,5,3,2,0.6,0.4
102644,103264,2,2,2,1.0,1.0
102644,103281,1,1,1,1.0,1.0
102644,103292,6,2,4,0.3333333333333333,0.6666666666666666
102644,103294,5,1,4,0.2,0.8
102644,103305,1,1,1,1.0,1.0
102644,103318,1,1,1,1.0,1.0
102644,103333,1,1,1,1.0,1.0
102644,103344,1,1,1,1.0,1.0
102644,103387,1,1,1,1.0,1.0
102644,103428,3,1,2,0.3333333333333333,0.6666666666666666
102644,103444,1,1,1,1.0,1.0
102644,103498,3,2,1,0.6666666666666666,0.3333333333333333
102644,103507,4,4,4,1.0,1.0
102644,103602,1,1,1,1.0,1.0
102644,103637,1,1,1,1.0,1.0
102644,103656,1,1,1,1.0,1.0
102644,103714,3,2,2,0.6666666666666666,0.6666666666666666
102644,103720,1,1,1,1.0,1.0
102644,103758,1,1,1,1.0,1.0
102644,103786,1,1,1,1.0,1.0
102644,103819,2,2,2,1.0,1.0
102644,103835,1,1,1,1.0,1.0
102644,103900,4,2,2,0.5,0.5
102644,103908,1,1,1,1.0,1.0
102644,103909,3,3,3,1.0,1.0
102644,103990,2,1,1,0.5,0.5
102644,103997,1,1,1,1.0,1.0
102644,104022,2,2,2,1.0,1.0
102644,104043,2,1,1,0.5,0.5
102644,104076,4,4,4,1.0,1.0
102644,104269,2,1,1,0.5,0.5
102644,104339,1,1,1,1.0,1.0
102644,104597,1,1,1,1.0,1.0
102644,104745,1,1,1,1.0,1.0
102644,104755,1,1,1,1.0,1.0
102644,210013,1,1,1,1.0,1.0
102647,103739,1,1,1,1.0,1.0
102650,102720,1,1,1,1.0,1.0
102650,102845,1,1,1,1.0,1.0
102650,103204,1,1,1,1.0,1.0
102652,102765,1,1,1,1.0,1.0
102652,102834,2,1,1,0.5,0.5
102652,102854,1,1,1,1.0,1.0
102652,102880,1,1,1,1.0,1.0
102652,102904,1,1,1,1.0,1.0
102652,103133,1,1,1,1.0,1.0
102652,103163,1,1,1,1.0,1.0
102652,103176,1,1,1,1.0,1.0
102652,103248,1,1,1,1.0,1.0
102652,103319,1,1,1,1.0,1.0
102652,103454,1,1,1,1.0,1.0
102652,103487,1,1,1,1.0,1.0
102652,103598,1,1,1,1.0,1.0
102652,103602,1,1,1,1.0,1.0
102652,103789,1,1,1,1.0,1.0
102652,104022,1,1,1,1.0,1.0
102655,102783,1,1,1,1.0,1.0
102655,102830,1,1,1,1.0,1.0
102655,102839,1,1,1,1.0,1.0
102655,102887,2,2,2,1.0,1.0
102655,102938,1,1,1,1.0,1.0
102655,102987,1,1,1,1.0,1.0
102655,103060,1,1,1,1.0,1.0
102655,103163,1,1,1,1.0,1.0
102655,103205,1,1,1,1.0,1.0
102655,103227,1,1,1,1.0,1.0
102655,104179,1,1,1,1.0,1.0
102655,104698,1,1,1,1.0,1.0
102655,108582,1,1,1,1.0,1.0
102667,102703,1,1,1,1.0,1.0
102667,102783,1,1,1,1.0,1.0
102667,102821,1,1,1,1.0,1.0
102667,103181,1,1,1,1.0,1.0
102667,103201,1,1,1,1.0,1.0
102667,103248,1,1,1,1.0,1.0
102667,103387,1,1,1,1.0,1.0
102667,103403,1,1,1,1.0,1.0
102667,103454,1,1,1,1.0,1.0
102667,103516,1,1,1,1.0,1.0
102667,103898,1,1,1,1.0,1.0
102667,104251,1,1,1,1.0,1.0
102669,102730,1,1,1,1.0,1.0
102669,102776,1,1,1,1.0,1.0
102669,102783,1,1,1,1.0,1.0
102669,102998,1,1,1,1.0,1.0
102669,103403,1,1,1,1.0,1.0
102687,102950,1,1,1,1.0,1.0
102689,103292,1,1,1,1.0,1.0
102693,102839,1,1,1,1.0,1.0
102694,102703,1,1,1,1.0,1.0
102694,102720,1,1,1,1.0,1.0
102694,102765,1,1,1,1.0,1.0
102694,102776,3,3,3,1.0,1.0
102694,102780,1,1,1,1.0,1.0
102694,102783,3,1,2,0.3333333333333333,0.6666666666666666
102694,102785,1,1,1,1.0,1.0
102694,102796,1,1,1,1.0,1.0
102694,102821,2,1,1,0.5,0.5
102694,102834,1,1,1,1.0,1.0
102694,102854,4,4,4,1.0,1.0
102694,102856,1,1,1,1.0,1.0
102694,102860,1,1,1,1.0,1.0
102694,102863,1,1,1,1.0,1.0
102694,102869,1,1,1,1.0,1.0
102694,102886,1,1,1,1.0,1.0
102694,102905,1,1,1,1.0,1.0
102694,102921,2,2,2,1.0,1.0
102694,102950,3,2,2,0.6666666666666666,0.6666666666666666
102694,102987,1,1,1,1.0,1.0
102694,102998,2,1,1,0.5,0.5
102694,103017,3,3,3,1.0,1.0
102694,103084,1,1,1,1.0,1.0
102694,103096,2,1,1,0.5,0.5
102694,103103,3,3,3,1.0,1.0
102694,103114,2,1,1,0.5,0.5
102694,103163,1,1,1,1.0,1.0
102694,103171,2,1,1,0.5,0.5
102694,103178,1,1,1,1.0,1.0
102694,103181,1,1,1,1.0,1.0
102694,103204,1,1,1,1.0,1.0
102694,103206,1,1,1,1.0,1.0
102694,103238,1,1,1,1.0,1.0
102694,103240,1,1,1,1.0,1.0
102694,103252,1,1,1,1.0,1.0
102694,103264,2,1,1,0.5,0.5
102694,103280,1,1,1,1.0,1.0
102694,103292,3,3,3,1.0,1.0
102694,103297,1,1,1,1.0,1.0
102694,103305,1,1,1,1.0,1.0
102694,103318,1,1,1,1.0,1.0
102694,103356,1,1,1,1.0,1.0
102694,103387,1,1,1,1.0,1.0
102694,103397,1,1,1,1.0,1.0
102694,103408,1,1,1,1.0,1.0
102694,103420,1,1,1,1.0,1.0
102694,103428,2,2,2,1.0,1.0
102694,103444,2,2,2,1.0,1.0
102694,103451,1,1,1,1.0,1.0
102694,103470,2,1,1,0.5,0.5
102694,103484,2,2,2,1.0,1.0
102694,103498,1,1,1,1.0,1.0
102694,103530,1,1,1,1.0,1.0
102694,103544,1,1,1,1.0,1.0
102694,103566,3,1,2,0.3333333333333333,0.6666666666666666
102694,103580,1,1,1,1.0,1.0
102694,103602,1,1,1,1.0,1.0
102694,103632,1,1,1,1.0,1.0
102694,103656,1,1,1,1.0,1.0
102694,103676,1,1,1,1.0,1.0
102694,103694,2,1,1,0.5,0.5
102694,103709,2,1,1,0.5,0.5
102694,103714,1,1,1,1.0,1.0
102694,103715,1,1,1,1.0,1.0
102694,103758,1,1,1,1.0,1.0
102694,103781,1,1,1,1.0,1.0
102694,103786,1,1,1,1.0,1.0
102694,103812,2,2,2,1.0,1.0
102694,103813,2,2,2,1.0,1.0
102694,103819,2,2,2,1.0,1.0
102694,103830,1,1,1,1.0,1.0
102694,103835,1,1,1,1.0,1.0
102694,103857,1,1,1,1.0,1.0
102694,103888,1,1,1,1.0,1.0
102694,103900,1,1,1,1.0,1.0
102694,103917,1,1,1,1.0,1.0
102694,103990,3,2,1,0.6666666666666666,0.3333333333333333
102694,104019,1,1,1,1.0,1.0
102694,104022,2,2,2,1.0,1.0
102694,104053,1,1,1,1.0,1.0
102694,104068,1,1,1,1.0,1.0
102694,104076,1,1,1,1.0,1.0
102694,104098,1,1,1,1.0,1.0
102694,104117,1,1,1,1.0,1.0
102694,104198,1,1,1,1.0,1.0
102694,104214,1,1,1,1.0,1.0
102694,104229,1,1,1,1.0,1.0
102694,104252,2,2,2,1.0,1.0
102694,104273,1,1,1,1.0,1.0
102694,104338,1,1,1,1.0,1.0
102694,104417,1,1,1,1.0,1.0
102694,104433,1,1,1,1.0,1.0
102694,104527,1,1,1,1.0,1.0
102694,104597,1,1,1,1.0,1.0
102694,104607,1,1,1,1.0,1.0
102694,104745,2,2,2,1.0,1.0
102694,104864,1,1,1,1.0,1.0
102694,108657,1,1,1,1.0,1.0
102694,210013,1,1,1,1.0,1.0
102696,103033,1,1,1,1.0,1.0
102696,103899,1,1,1,1.0,1.0
102696,103923,1,1,1,1.0,1.0
102696,104557,1,1,1,1.0,1.0
102696,104775,1,1,1,1.0,1.0
102696,105573,1,1,1,1.0,1.0
102696,108684,1,1,1,1.0,1.0
102696,108719,1,1,1,1.0,1.0
102701,102703,2,2,2,1.0,1.0
102701,102722,1,1,1,1.0,1.0
102701,102765,2,2,2,1.0,1.0
102701,102776,1,1,1,1.0,1.0
102701,102783,3,2,1,0.6666666666666666,0.3333333333333333
102701,102800,1,1,1,1.0,1.0
102701,102839,3,1,2,0.3333333333333333,0.6666666666666666
102701,102845,4,3,3,0.75,0.75
102701,102860,2,1,1,0.5,0.5
102701,102882,1,1,1,1.0,1.0
102701,102934,1,1,1,1.0,1.0
102701,102950,2,2,2,1.0,1.0
102701,102998,2,1,1,0.5,0.5
102701,103018,1,1,1,1.0,1.0
102701,103060,1,1,1,1.0,1.0
102701,103065,1,1,1,1.0,1.0
102701,103096,1,1,1,1.0,1.0
102701,103103,1,1,1,1.0,1.0
102701,103105,1,1,1,1.0,1.0
102701,103151,5,4,4,0.8,0.8
102701,103154,1,1,1,1.0,1.0
102701,103163,2,2,2,1.0,1.0
102701,103166,1,1,1,1.0,1.0
102701,103176,3,2,1,0.6666666666666666,0.3333333333333333
102701,103182,2,1,1,0.5,0.5
102701,103184,1,1,1,1.0,1.0
102701,103188,1,1,1,1.0,1.0
102701,103201,1,1,1,1.0,1.0
102701,103206,2,2,2,1.0,1.0
102701,103252,2,2,2,1.0,1.0
102701,103264,2,2,2,1.0,1.0
102701,103280,1,1,1,1.0,1.0
102701,103285,1,1,1,1.0,1.0
102701,103292,5,5,5,1.0,1.0
102701,103319,1,1,1,1.0,1.0
102701,103324,1,1,1,1.0,1.0
102701,103344,2,2,2,1.0,1.0
102701,103356,1,1,1,1.0,1.0
102701,103387,3,3,3,1.0,1.0
102701,103428,1,1,1,1.0,1.0
102701,103444,1,1,1,1.0,1.0
102701,103454,1,1,1,1.0,1.0
102701,103484,1,1,1,1.0,1.0
102701,103498,4,3,3,0.75,0.75
102701,103507,4,3,1,0.75,0.25
102701,103581,1,1,1,1.0,1.0
102701,103598,1,1,1,1.0,1.0
102701,103637,1,1,1,1.0,1.0
102701,103694,1,1,1,1.0,1.0
102701,103714,2,2,2,1.0,1.0
102701,103720,3,3,3,1.0,1.0
102701,103737,1,1,1,1.0,1.0
102701,103739,1,1,1,1.0,1.0
102701,103758,2,1,1,0.5,0.5
102701,103812,1,1,1,1.0,1.0
102701,103813,1,1,1,1.0,1.0
102701,103819,2,2,2,1.0,1.0
102701,103821,1,1,1,1.0,1.0
102701,103888,2,1,1,0.5,0.5
102701,103990,1,1,1,1.0,1.0
102701,104053,2,2,2,1.0,1.0
102701,104076,1,1,1,1.0,1.0
102701,104117,1,1,1,1.0,1.0
102701,104339,1,1,1,1.0,1.0
102701,104417,1,1,1,1.0,1.0
102703,102765,3,3,3,1.0,1.0
102703,102776,1,1,1,1.0,1.0
102703,102783,3,1,2,0.3333333333333333,0.6666666666666666
102703,102785,2,1,1,0.5,0.5
102703,102832,1,1,1,1.0,1.0
102703,102834,2,1,1,0.5,0.5
102703,102839,3,2,1,0.6666666666666666,0.3333333333333333
102703,102845,1,1,1,1.0,1.0
102703,102854,3,2,1,0.6666666666666666,0.3333333333333333
102703,102860,3,2,2,0.6666666666666666,0.6666666666666666
102703,102863,1,1,1,1.0,1.0
102703,102869,1,1,1,1.0,1.0
102703,102872,1,1,1,1.0,1.0
102703,102882,1,1,1,1.0,1.0
102703,102905,2,1,1,0.5,0.5
102703,102911,2,2,2,1.0,1.0
102703,102925,1,1,1,1.0,1.0
102703,102950,1,1,1,1.0,1.0
102703,102967,1,1,1,1.0,1.0
102703,102982,2,2,2,1.0,1.0
102703,102987,1,1,1,1.0,1.0
102703,102998,1,1,1,1.0,1.0
102703,103017,1,1,1,1.0,1.0
102703,103018,3,1,2,0.3333333333333333,0.6666666666666666
102703,103066,2,2,2,1.0,1.0
102703,103082,1,1,1,1.0,1.0
102703,103084,1,1,1,1.0,1.0
102703,103096,3,3,3,1.0,1.0
102703,103103,1,1,1,1.0,1.0
102703,103105,1,1,1,1.0,1.0
102703,103151,1,1,1,1.0,1.0
102703,103153,1,1,1,1.0,1.0
102703,103163,2,2,2,1.0,1.0
102703,103166,3,1,2,0.3333333333333333,0.6666666666666666
102703,103176,2,2,2,1.0,1.0
102703,103184,1,1,1,1.0,1.0
102703,103201,1,1,1,1.0,1.0
102703,103204,1,1,1,1.0,1.0
102703,103206,2,2,2,1.0,1.0
102703,103240,3,2,1,0.6666666666666666,0.3333333333333333
102703,103248,2,2,2,1.0,1.0
102703,103252,2,2,2,1.0,1.0
102703,103285,1,1,1,1.0,1.0
102703,103325,1,1,1,1.0,1.0
102703,103333,1,1,1,1.0,1.0
102703,103337,1,1,1,1.0,1.0
102703,103344,2,2,2,1.0,1.0
102703,103356,1,1,1,1.0,1.0
102703,103387,2,2,2,1.0,1.0
102703,103395,1,1,1,1.0,1.0
102703,103401,1,1,1,1.0,1.0
102703,103420,1,1,1,1.0,1.0
102703,103444,1,1,1,1.0,1.0
102703,103451,1,1,1,1.0,1.0
102703,103484,2,2,2,1.0,1.0
102703,103498,3,2,2,0.6666666666666666,0.6666666666666666
102703,103506,3,2,1,0.6666666666666666,0.3333333333333333
102703,103507,5,4,4,0.8,0.8
102703,103523,1,1,1,1.0,1.0
102703,103535,1,1,1,1.0,1.0
102703,103566,2,1,1,0.5,0.5
102703,103581,1,1,1,1.0,1.0
102703,103582,1,1,1,1.0,1.0
102703,103598,5,2,3,0.4,0.6
102703,103602,3,3,3,1.0,1.0
102703,103656,1,1,1,1.0,1.0
102703,103694,1,1,1,1.0,1.0
102703,103709,2,1,1,0.5,0.5
102703,103720,2,2,2,1.0,1.0
102703,103752,2,2,2,1.0,1.0
102703,103758,3,2,1,0.6666666666666666,0.3333333333333333
102703,103786,3,3,3,1.0,1.0
102703,103813,3,2,1,0.6666666666666666,0.3333333333333333
102703,103817,1,1,1,1.0,1.0
102703,103819,2,2,2,1.0,1.0
102703,103821,1,1,1,1.0,1.0
102703,103830,1,1,1,1.0,1.0
102703,103852,1,1,1,1.0,1.0
102703,103857,2,2,2,1.0,1.0
102703,103888,3,3,3,1.0,1.0
102703,103894,1,1,1,1.0,1.0
102703,103898,3,2,2,0.6666666666666666,0.6666666666666666
102703,103900,1,1,1,1.0,1.0
102703,103908,3,2,1,0.6666666666666666,0.3333333333333333
102703,103970,3,2,2,0.6666666666666666,0.6666666666666666
102703,103971,1,1,1,1.0,1.0
102703,103990,4,3,3,0.75,0.75
102703,104003,1,1,1,1.0,1.0
102703,104022,3,1,2,0.3333333333333333,0.6666666666666666
102703,104026,1,1,1,1.0,1.0
102703,104053,11,10,10,0.9090909090909091,0.9090909090909091
102703,104068,4,2,2,0.5,0.5
102703,104076,1,1,1,1.0,1.0
102703,104098,2,1,1,0.5,0.5
102703,104209,1,1,1,1.0,1.0
102703,104214,1,1,1,1.0,1.0
102703,104229,1,1,1,1.0,1.0
102703,104250,1,1,1,1.0,1.0
102703,104251,1,1,1,1.0,1.0
102703,104252,2,1,1,0.5,0.5
102703,104259,2,2,2,1.0,1.0
102703,104268,1,1,1,1.0,1.0
102703,104269,3,1,2,0.3333333333333333,0.6666666666666666
102703,104312,1,1,1,1.0,1.0
102703,104332,1,1,1,1.0,1.0
102703,104338,1,1,1,1.0,1.0
102703,104339,2,2,2,1.0,1.0
102703,104368,1,1,1,1.0,1.0
102703,104371,1,1,1,1.0,1.0
102703,104372,1,1,1,1.0,1.0
102703,104417,3,3,3,1.0,1.0
102703,104433,1,1,1,1.0,1.0
102703,104499,1,1,1,1.0,1.0
102703,104505,1,1,1,1.0,1.0
102703,104527,2,2,2,1.0,1.0
102703,104534,1,1,1,1.0,1.0
102703,104542,1,1,1,1.0,1.0
102703,104589,1,1,1,1.0,1.0
102703,104607,2,2,2,1.0,1.0
102703,104619,1,1,1,1.0,1.0
102703,104620,1,1,1,1.0,1.0
102703,104639,1,1,1,1.0,1.0
102703,104660,1,1,1,1.0,1.0
102703,104719,1,1,1,1.0,1.0
102703,104736,1,1,1,1.0,1.0
102703,104745,2,2,2,1.0,1.0
102703,104763,1,1,1,1.0,1.0
102703,104792,2,2,2,1.0,1.0
102703,104797,2,1,1,0.5,0.5
102703,104918,2,1,1,0.5,0.5
102703,104992,1,1,1,1.0,1.0
102703,104999,1,1,1,1.0,1.0
102703,105041,1,1,1,1.0,1.0
102703,105095,1,1,1,1.0,1.0
102703,105217,1,1,1,1.0,1.0
102703,105373,1,1,1,1.0,1.0
102703,105385,1,1,1,1.0,1.0
102703,108659,1,1,1,1.0,1.0
102714,103066,1,1,1,1.0,1.0
102715,102950,1,1,1,1.0,1.0
102715,103454,1,1,1,1.0,1.0
102715,103632,1,1,1,1.0,1.0
102720,102776,2,2,2,1.0,1.0
102720,102783,1,1,1,1.0,1.0
102720,102817,1,1,1,1.0,1.0
102720,102839,2,2,2,1.0,1.0
102720,102854,1,1,1,1.0,1.0
102720,102860,1,1,1,1.0,1.0
102720,102869,1,1,1,1.0,1.0
102720,102882,1,1,1,1.0,1.0
102720,102925,2,1,1,0.5,0.5
102720,102950,1,1,1,1.0,1.0
102720,102985,1,1,1,1.0,1.0
102720,103007,1,1,1,1.0,1.0
102720,103017,1,1,1,1.0,1.0
102720,103029,1,1,1,1.0,1.0
102720,103082,3,1,2,0.3333333333333333,0.6666666666666666
102720,103084,1,1,1,1.0,1.0
102720,103096,1,1,1,1.0,1.0
102720,103163,4,4,4,1.0,1.0
102720,103171,2,2,2,1.0,1.0
102720,103193,1,1,1,1.0,1.0
102720,103204,1,1,1,1.0,1.0
102720,103240,3,3,3,1.0,1.0
102720,103292,1,1,1,1.0,1.0
102720,103294,1,1,1,1.0,1.0
102720,103324,1,1,1,1.0,1.0
102720,103333,2,2,2,1.0,1.0
102720,103337,1,1,1,1.0,1.0
102720,103344,2,2,2,1.0,1.0
102720,103387,1,1,1,1.0,1.0
102720,103444,1,1,1,1.0,1.0
102720,103454,2,1,1,0.5,0.5
102720,103484,1,1,1,1.0,1.0
102720,103490,1,1,1,1.0,1.0
102720,103507,2,2,2,1.0,1.0
102720,103566,1,1,1,1.0,1.0
102720,103582,1,1,1,1.0,1.0
102720,103592,1,1,1,1.0,1.0
102720,103594,1,1,1,1.0,1.0
102720,103602,1,1,1,1.0,1.0
102720,103632,1,1,1,1.0,1.0
102720,103656,2,1,1,0.5,0.5
102720,103672,1,1,1,1.0,1.0
102720,103693,1,1,1,1.0,1.0
102720,103694,1,1,1,1.0,1.0
102720,103701,1,1,1,1.0,1.0
102720,103714,1,1,1,1.0,1.0
102720,103752,1,1,1,1.0,1.0
102720,103758,1,1,1,1.0,1.0
102720,103786,2,2,2,1.0,1.0
102720,103812,1,1,1,1.0,1.0
102720,103819,1,1,1,1.0,1.0
102720,103821,1,1,1,1.0,1.0
102720,103835,2,1,1,0.5,0.5
102720,103888,2,2,2,1.0,1.0
102720,103908,1,1,1,1.0,1.0
102720,103970,1,1,1,1.0,1.0
102720,103990,2,2,2,1.0,1.0
102720,104022,1,1,1,1.0,1.0
102720,104035,1,1,1,1.0,1.0
102720,104053,1,1,1,1.0,1.0
102720,104076,2,1,1,0.5,0.5
102720,104180,1,1,1,1.0,1.0
102720,104214,1,1,1,1.0,1.0
102720,104252,1,1,1,1.0,1.0
102720,104259,1,1,1,1.0,1.0
102720,104269,1,1,1,1.0,1.0
102720,104327,1,1,1,1.0,1.0
102720,104338,2,1,1,0.5,0.5
102720,104417,1,1,1,1.0,1.0
102720,104499,1,1,1,1.0,1.0
102720,104527,2,1,1,0.5,0.5
102720,104745,1,1,1,1.0,1.0
102720,104755,1,1,1,1.0,1.0
102720,104792,1,1,1,1.0,1.0
102720,104925,3,3,3,1.0,1.0
102722,102730,1,1,1,1.0,1.0
102722,102831,1,1,1,1.0,1.0
102722,102839,1,1,1,1.0,1.0
102722,102845,1,1,1,1.0,1.0
102722,102860,1,1,1,1.0,1.0
102722,102905,1,1,1,1.0,1.0
102722,102911,1,1,1,1.0,1.0
102722,102950,1,1,1,1.0,1.0
102722,102959,1,1,1,1.0,1.0
102722,102971,1,1,1,1.0,1.0
102722,103009,1,1,1,1.0,1.0
102722,103017,2,2,2,1.0,1.0
102722,103018,1,1,1,1.0,1.0
102722,103080,1,1,1,1.0,1.0
102722,103082,1,1,1,1.0,1.0
102722,103084,1,1,1,1.0,1.0
102722,103103,1,1,1,1.0,1.0
102722,103105,1,1,1,1.0,1.0
102722,103151,1,1,1,1.0,1.0
102722,103163,1,1,1,1.0,1.0
