player_id,name,matches_played,win_rate,hard_win_rate,clay_win_rate,grass_win_rate,grand_slam_win_rate,masters_win_rate,first_serve_pct,first_serve_won_pct,second_serve_won_pct,ace_rate,double_fault_rate,break_points_per_game,break_point_save_pct
208108,Brian Shi,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5588235294117647,0.5789473684210527,0.4666666666666667,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.4444444444444444
208117,Adam Neff,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5694444444444444,0.5853658536585366,0.3870967741935484,0.5,1.0,1.375,0.6363636363636364
208118,Eliot Spizzirri,4,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.6062717770034843,0.6091954022988506,0.4424778761061947,0.3333333333333333,0.38095238095238093,0.9047619047619048,0.5526315789473685
208122,Thabo Ncube,1,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.5925925925925926,0.3333333333333333,0.125,0.875,1.0,0.375
208134,Luca Nardi,31,0.22580645161290322,0.25,0.18181818181818182,0.25,0.0,0.36363636363636365,0.6331360946745562,0.6595460614152203,0.4539170506912442,0.23351648351648352,0.2802197802197802,0.6648351648351648,0.5413223140495868
208144,Giles Hussey,2,0.5,0.0,0.0,0.5,0.0,0.0,0.6532258064516129,0.7777777777777778,0.4883720930232558,0.17391304347826086,0.2608695652173913,0.391304347826087,0.4444444444444444
208169,Titouan Droguet,4,0.25,0.3333333333333333,0.0,0.0,0.5,0.0,0.6068181818181818,0.7116104868913857,0.4682080924855491,0.6567164179104478,0.23880597014925373,0.5373134328358209,0.5555555555555556
208182,Saba Purtseladze,5,0.4,0.25,0.0,0.0,0.0,0.0,0.5849056603773585,0.7235023041474654,0.5194805194805194,0.5614035087719298,0.12280701754385964,0.3684210526315789,0.5714285714285714
208206,Walid Ahouda,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5921052631578947,0.6666666666666666,0.45161290322580644,0.36363636363636365,0.2727272727272727,0.7272727272727273,0.5
208210,Chris Rodesch,7,0.5714285714285714,0.5,0.5,0.0,0.0,0.0,0.6694386694386695,0.7111801242236024,0.5471698113207547,0.6216216216216216,0.24324324324324326,0.4864864864864865,0.6388888888888888
208223,Alvaro Guillen Meza,2,0.5,0.0,0.5,0.0,0.0,0.0,0.7037037037037037,0.6541353383458647,0.5535714285714286,0.2857142857142857,0.25,0.5714285714285714,0.625
208230,Alibek Kachmazov,9,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.5487421383647799,0.6848137535816619,0.4878048780487805,0.43564356435643564,0.2376237623762376,0.5742574257425742,0.46551724137931033
208233,Mattia Bellucci,15,0.4,0.46153846153846156,0.0,0.0,0.2,0.5,0.6224719101123596,0.7448856799037304,0.5099206349206349,0.6618357487922706,0.2608695652173913,0.5797101449275363,0.675
208260,Zachary Svajda,22,0.2727272727272727,0.2857142857142857,0.0,0.0,0.2,0.3333333333333333,0.6865833785985878,0.6661392405063291,0.5892547660311959,0.28052805280528054,0.16501650165016502,0.6402640264026402,0.5618556701030928
208278,Shintaro Mochizuki,22,0.13636363636363635,0.16666666666666666,0.0,0.0,0.0,0.0,0.5614243323442136,0.653276955602537,0.45331529093369416,0.25098039215686274,0.3058823529411765,0.7411764705882353,0.5291005291005291
208279,Alejandro Moro Canas,3,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.7316176470588235,0.6432160804020101,0.4657534246575342,0.22857142857142856,0.11428571428571428,0.8,0.6785714285714286
208286,Matteo Arnaldi,92,0.5217391304347826,0.5272727272727272,0.5454545454545454,0.25,0.5882352941176471,0.5483870967741935,0.5763301839880657,0.7018981880931838,0.5099765258215962,0.5004156275976724,0.2543640897755611,0.5960099750623441,0.6373779637377964
208293,Gonzalo Bueno,3,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6,0.6962962962962963,0.4888888888888889,0.42424242424242425,0.24242424242424243,0.6060606060606061,0.55
208300,Omni Kumar,5,0.4,0.4,0.0,0.0,0.0,0.0,0.5384615384615384,0.6832298136645962,0.5,0.2857142857142857,0.24489795918367346,0.5306122448979592,0.46153846153846156
208317,Roey Tabet,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.2962962962962963,0.3333333333333333,0.5,0.5,1.5,0.3333333333333333
208353,Francesco Maestrelli,1,0.0,0.0,0.0,0.0,0.0,0.0,0.7246376811594203,0.66,0.47368421052631576,0.75,0.08333333333333333,0.6666666666666666,0.5
208361,Gustavo Heide,8,0.375,0.0,0.3333333333333333,0.0,0.0,0.0,0.5649171270718232,0.6723716381418093,0.5396825396825397,0.36363636363636365,0.17272727272727273,0.6363636363636364,0.6142857142857143
208363,Mariano Navone,42,0.42857142857142855,0.23076923076923078,0.5769230769230769,0.0,0.4,0.14285714285714285,0.6624104640298972,0.6281147155618242,0.48247232472324725,0.2139917695473251,0.18930041152263374,0.7386831275720165,0.5654596100278552
208364,Franco Roncadelli,7,0.42857142857142855,0.0,0.6,0.0,0.0,0.0,0.704312114989733,0.5889212827988338,0.4305555555555556,0.11764705882352941,0.19117647058823528,0.9117647058823529,0.5483870967741935
